2016-06-10 15:31:47,495 [Worker-24] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/primefaces/themes/south-street/1.0.10/south-street-1.0.10.jar
2016-06-10 15:31:48,285 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-websocket-api/7.0.69/tomcat-websocket-api-7.0.69.jar
2016-06-10 15:31:48,302 [Worker-19] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-api/7.0.69/tomcat-api-7.0.69.jar
2016-06-10 15:31:48,753 [Worker-15] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-dbcp/7.0.69/tomcat-dbcp-7.0.69.jar
2016-06-10 15:31:48,800 [Worker-10] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-jasper/7.0.69/tomcat-jasper-7.0.69.jar
2016-06-10 15:31:48,804 [Worker-16] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/eclipse/jdt/core/compiler/ecj/4.4.2/ecj-4.4.2.jar
2016-06-10 15:31:48,942 [Worker-18] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-jsp-api/7.0.69/tomcat-jsp-api-7.0.69.jar
2016-06-10 15:31:49,153 [Worker-6] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-catalina/7.0.69/tomcat-catalina-7.0.69.jar
2016-06-10 15:31:49,380 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-el-api/7.0.69/tomcat-el-api-7.0.69.jar
2016-06-10 15:31:49,402 [Worker-4] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat7-websocket/7.0.69/tomcat7-websocket-7.0.69.jar
2016-06-10 15:31:49,220 [Worker-2] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-i18n-es/7.0.69/tomcat-i18n-es-7.0.69.jar
2016-06-10 15:31:49,454 [Worker-21] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/webjars/font-awesome/4.5.0/font-awesome-4.5.0.jar
2016-06-10 15:31:49,574 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-i18n-fr/7.0.69/tomcat-i18n-fr-7.0.69.jar
2016-06-10 15:31:49,542 [Worker-8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-jasper-el/7.0.69/tomcat-jasper-el-7.0.69.jar
2016-06-10 15:31:49,696 [Worker-11] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-jdbc/7.0.69/tomcat-jdbc-7.0.69.jar
2016-06-10 15:31:49,986 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-catalina-ant/7.0.69/tomcat-catalina-ant-7.0.69.jar
2016-06-10 15:31:50,014 [Worker-9] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-catalina-ha/7.0.69/tomcat-catalina-ha-7.0.69.jar
2016-06-10 15:31:50,219 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-annotations-api/7.0.69/tomcat-annotations-api-7.0.69.jar
2016-06-10 15:31:50,594 [Worker-7] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-tribes/7.0.69/tomcat-tribes-7.0.69.jar
2016-06-10 15:31:50,638 [Worker-13] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-util/7.0.69/tomcat-util-7.0.69.jar
2016-06-10 15:31:50,598 [Worker-5] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-i18n-ja/7.0.69/tomcat-i18n-ja-7.0.69.jar
2016-06-10 15:31:50,933 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-websocket-api/7.0.69/tomcat-websocket-api-7.0.69.jar
2016-06-10 15:31:50,974 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-servlet-api/7.0.69/tomcat-servlet-api-7.0.69.jar
2016-06-10 15:31:51,148 [Worker-14] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-i18n-fr/7.0.69/tomcat-i18n-fr-7.0.69.jar
2016-06-10 15:31:51,806 [Worker-15] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-dbcp/7.0.69/tomcat-dbcp-7.0.69.jar
2016-06-10 15:31:52,494 [Worker-4] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat7-websocket/7.0.69/tomcat7-websocket-7.0.69.jar
2016-06-10 15:31:52,952 [Worker-22] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/glassfish/javax.faces/2.2.0/javax.faces-2.2.0.jar
2016-06-10 15:31:53,125 [Worker-12] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-coyote/7.0.69/tomcat-coyote-7.0.69.jar
2016-06-10 15:31:53,504 [Worker-16] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/eclipse/jdt/core/compiler/ecj/4.4.2/ecj-4.4.2.jar
2016-06-10 15:31:54,847 [Worker-10] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-jasper/7.0.69/tomcat-jasper-7.0.69.jar
2016-06-10 15:31:58,356 [Worker-6] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/tomcat/tomcat-catalina/7.0.69/tomcat-catalina-7.0.69.jar
2016-06-10 15:35:44,843 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: alocacaoadmin:alocacaoadmin:0.0.1-SNAPSHOT @ C:\Users\User\Documents\GitHub\alocacaoAdmin\alocacaoadmin\pom.xml.
2016-06-10 15:35:57,259 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-10 15:35:57,291 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\User\Documents\GitHub\alocacaoAdmin\alocacaoadmin\src\main\resources
2016-06-10 15:35:57,318 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-10 15:35:57,338 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\User\Documents\GitHub\alocacaoAdmin\alocacaoadmin\src\test\resources
2016-06-10 15:35:57,638 [Worker-17] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /alocacaoadmin/src
2016-06-10 15:35:57,642 [Worker-17] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Not adding source folder /alocacaoadmin/src/test/java because it overlaps with /alocacaoadmin/src
2016-06-10 15:36:01,378 [Worker-17] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2016-06-10 15:36:02,739 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: alocacaoadmin:alocacaoadmin:0.0.1-SNAPSHOT @ C:\Users\User\Documents\GitHub\alocacaoAdmin\alocacaoadmin\pom.xml.
2016-06-10 15:36:05,493 [Worker-17] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /alocacaoadmin/src
2016-06-10 15:36:05,511 [Worker-17] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Not adding source folder /alocacaoadmin/src/test/java because it overlaps with /alocacaoadmin/src
2016-06-10 15:36:06,128 [Worker-17] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for alocacaoadmin
2016-06-10 15:36:06,178 [Worker-17] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 4 sec
2016-06-10 15:36:06,695 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-10 15:36:06,706 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\User\Documents\GitHub\alocacaoAdmin\alocacaoadmin\src\main\resources
2016-06-10 15:36:06,734 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-10 15:36:06,743 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\User\Documents\GitHub\alocacaoAdmin\alocacaoadmin\src\test\resources
2016-06-10 15:36:06,751 [Worker-8] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of alocacaoadmin
2016-06-10 15:36:06,752 [Worker-8] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for alocacaoadmin
2016-06-10 15:36:07,153 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-10 15:39:12,686 [Worker-34] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: alocacaoadmin:alocacaoadmin:0.0.1-SNAPSHOT @ C:\Users\User\Documents\GitHub\alocacaoAdmin\alocacaoadmin\pom.xml.
2016-06-10 15:39:13,769 [Worker-34] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/primefaces/themes/south-street/1.0.10/south-street-1.0.10.pom
2016-06-10 15:39:13,797 [Worker-34] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.primefaces.themes:south-street:jar:1.0.10 is missing, no dependency information available
2016-06-10 15:39:14,524 [Worker-34] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/webjars/font-awesome/4.5.0/font-awesome-4.5.0.pom
2016-06-10 15:39:14,731 [Worker-34] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/webjars/font-awesome/4.5.0/font-awesome-4.5.0.pom
2016-06-10 15:39:14,951 [Worker-34] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/javax/javaee-web-api/6.0/javaee-web-api-6.0.pom
2016-06-10 15:39:15,174 [Worker-34] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/javax/javaee-web-api/6.0/javaee-web-api-6.0.pom
2016-06-10 15:39:15,422 [Worker-34] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/javax/javaee-web-api/6.0/javaee-web-api-6.0.jar
2016-06-10 15:39:17,585 [Worker-34] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/javax/javaee-web-api/6.0/javaee-web-api-6.0.jar
2016-06-10 15:39:18,557 [Worker-34] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.primefaces.themes:south-street:jar:1.0.10 is missing, no dependency information available
2016-06-10 15:39:21,781 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.primefaces.themes:south-street:jar:1.0.10 is missing, no dependency information available
2016-06-10 15:39:21,939 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.primefaces.themes:south-street:jar:1.0.10 is missing, no dependency information available
2016-06-10 15:39:22,457 [Worker-34] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-10 15:39:22,481 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\User\Documents\GitHub\alocacaoAdmin\alocacaoadmin\src\main\resources
2016-06-10 15:39:22,500 [Worker-34] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-10 15:39:22,524 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\User\Documents\GitHub\alocacaoAdmin\alocacaoadmin\src\test\resources
2016-06-10 15:39:22,525 [Worker-34] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of alocacaoadmin
2016-06-10 15:39:22,534 [Worker-34] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for alocacaoadmin
2016-06-10 15:39:22,546 [Worker-34] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-10 15:39:48,971 [Worker-34] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: alocacaoadmin:alocacaoadmin:0.0.1-SNAPSHOT @ C:\Users\User\Documents\GitHub\alocacaoAdmin\alocacaoadmin\pom.xml.
2016-06-10 15:39:49,522 [Worker-34] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repository.primefaces.org/org/primefaces/themes/south-street/1.0.10/south-street-1.0.10.pom
2016-06-10 15:39:49,815 [Worker-34] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repository.primefaces.org/org/primefaces/themes/south-street/1.0.10/south-street-1.0.10.pom
2016-06-10 15:39:50,114 [Worker-34] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repository.primefaces.org/org/primefaces/themes/themes-project/1.0.10/themes-project-1.0.10.pom
2016-06-10 15:39:50,422 [Worker-34] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repository.primefaces.org/org/primefaces/themes/themes-project/1.0.10/themes-project-1.0.10.pom
2016-06-10 15:39:50,809 [Worker-34] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repository.primefaces.org/org/primefaces/themes/south-street/1.0.10/south-street-1.0.10.jar
2016-06-10 15:39:51,714 [Worker-34] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repository.primefaces.org/org/primefaces/themes/south-street/1.0.10/south-street-1.0.10.jar
2016-06-10 15:39:56,958 [Worker-34] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-10 15:39:56,991 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\User\Documents\GitHub\alocacaoAdmin\alocacaoadmin\src\main\resources
2016-06-10 15:39:57,008 [Worker-34] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-10 15:39:57,042 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\User\Documents\GitHub\alocacaoAdmin\alocacaoadmin\src\test\resources
2016-06-10 15:39:57,043 [Worker-34] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of alocacaoadmin
2016-06-10 15:39:57,044 [Worker-34] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for alocacaoadmin
2016-06-10 15:39:57,057 [Worker-34] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-10 15:39:58,691 [Worker-37] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-10 15:39:58,702 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\User\Documents\GitHub\alocacaoAdmin\alocacaoadmin\src\main\resources
2016-06-10 15:39:58,704 [Worker-37] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-10 15:39:58,713 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\User\Documents\GitHub\alocacaoAdmin\alocacaoadmin\src\test\resources
2016-06-10 15:40:10,599 [Worker-35] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\Users\User\Documents\GitHub\alocacaoAdmin\alocacaoadmin
2016-06-10 15:40:10,601 [Worker-35] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -s C:\Users\User\.m2\settings.xml clean
2016-06-10 15:40:19,608 [Worker-37] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-10 15:40:19,631 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\User\Documents\GitHub\alocacaoAdmin\alocacaoadmin\src\main\resources
2016-06-10 15:40:19,644 [Worker-37] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-10 15:40:19,656 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\User\Documents\GitHub\alocacaoAdmin\alocacaoadmin\src\test\resources
2016-06-10 15:40:19,665 [Worker-37] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of alocacaoadmin
2016-06-10 15:40:19,665 [Worker-37] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for alocacaoadmin
2016-06-10 15:40:19,696 [Worker-37] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-10 15:40:33,262 [Worker-8] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2016-06-10 15:40:35,286 [Worker-8] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: alocacaoadmin:alocacaoadmin:0.0.1-SNAPSHOT @ C:\Users\User\Documents\GitHub\alocacaoAdmin\alocacaoadmin\pom.xml.
2016-06-10 15:40:39,108 [Worker-8] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /alocacaoadmin/src
2016-06-10 15:40:39,109 [Worker-8] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Not adding source folder /alocacaoadmin/src/test/java because it overlaps with /alocacaoadmin/src
2016-06-10 15:40:41,667 [Worker-8] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for alocacaoadmin
2016-06-10 15:40:41,692 [Worker-8] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 8 sec
2016-06-10 15:40:43,134 [Worker-36] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-10 15:40:43,150 [Worker-36] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\User\Documents\GitHub\alocacaoAdmin\alocacaoadmin\src\main\resources
2016-06-10 15:40:43,152 [Worker-36] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-10 15:40:43,162 [Worker-36] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\User\Documents\GitHub\alocacaoAdmin\alocacaoadmin\src\test\resources
2016-06-10 15:40:43,162 [Worker-36] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of alocacaoadmin
2016-06-10 15:40:43,167 [Worker-36] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for alocacaoadmin
2016-06-10 15:40:43,174 [Worker-36] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-10 15:59:46,719 [Worker-44] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2016-06-10 15:59:49,033 [Worker-44] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: alocacaoadmin:alocacaoadmin:0.0.1-SNAPSHOT @ C:\Users\User\Documents\GitHub\alocacaoAdmin\alocacaoadmin\pom.xml.
2016-06-10 15:59:53,024 [Worker-44] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /alocacaoadmin/src
2016-06-10 15:59:53,026 [Worker-44] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Not adding source folder /alocacaoadmin/src/test/java because it overlaps with /alocacaoadmin/src
2016-06-10 15:59:54,196 [Worker-44] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for alocacaoadmin
2016-06-10 15:59:54,276 [Worker-44] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 7 sec
2016-06-10 15:59:57,103 [Worker-32] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-10 15:59:57,113 [Worker-32] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\User\Documents\GitHub\alocacaoAdmin\alocacaoadmin\src\main\resources
2016-06-10 15:59:57,122 [Worker-32] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
